Squadra,Mgf,Sgf,Mgs,Sgs
Inter,2.2142857142857144,0.9749612559222293,0.9285714285714286,0.9168747682531899
Lazio,2.357142857142857,1.2157392722216298,1.0,0.9607689228305228
Napoli,1.6428571428571428,1.3363062095621219,1.2857142857142858,1.2043875831929898
Atalanta,2.4285714285714284,1.7415415679698927,1.5,1.0919284281983377
Torino,1.1428571428571428,1.292412345317728,1.4285714285714286,1.2224996910042532
Brescia,0.7142857142857143,0.825420305855557,2.0,1.3587324409735149
Juventus,1.7857142857142858,0.9749612559222293,0.8571428571428571,0.8644378215075663
Udinese,0.6428571428571429,0.8418973861410954,1.6428571428571428,2.0232168923292906
Genoa,1.0714285714285714,0.9972489631508747,2.0,1.4675987714106855
Roma,1.8571428571428572,1.4064216928154862,1.0714285714285714,0.9168747682531899
Bologna,1.4285714285714286,1.0163498575623617,1.6428571428571428,1.0082080720186268
Verona,0.8571428571428571,0.6629935441317958,1.0,0.9607689228305228
Fiorentina,1.2857142857142858,1.0690449676496976,1.5,1.454436184706849
Spal,0.6428571428571429,0.7449463436684921,1.5,1.0190493307301363
Sassuolo,1.8571428571428572,1.0994504121565505,1.7857142857142858,1.4238934396479703
Cagliari,2.0714285714285716,1.3847680013570567,1.2142857142857142,0.8925823753039809
Milan,0.9285714285714286,0.6157279262148818,1.2142857142857142,0.9749612559222293
Parma,1.4285714285714286,1.5045717874984443,1.2857142857142858,0.8254203058555569
Sampdoria,0.8571428571428571,0.8644378215075663,1.7142857142857142,1.4373357526806552
Lecce,1.2857142857142858,0.9138735334633753,1.9285714285714286,1.3280573269766118
