Squadra,Mgf,Sgf,Mgs,Sgs
Inter,2.2222222222222223,1.2018504251546631,1.0,1.118033988749895
Lazio,2.0,1.224744871391589,1.1111111111111112,1.0540925533894598
Napoli,2.0,1.5,1.2222222222222223,1.3944333775567928
Atalanta,3.111111111111111,1.6158932858054431,1.5555555555555556,1.0137937550497034
Torino,1.2222222222222223,1.0929064207170003,1.3333333333333333,0.8660254037844386
Brescia,0.8888888888888888,0.927960727138337,1.5555555555555556,1.4240006242195886
Juventus,1.7777777777777777,1.0929064207170003,0.8888888888888888,0.927960727138337
Udinese,0.5555555555555556,0.5270462766947299,1.4444444444444444,2.2973414586817036
Genoa,1.3333333333333333,1.118033988749895,2.3333333333333335,1.5811388300841898
Roma,1.5555555555555556,1.3333333333333335,1.2222222222222223,0.97182531580755
Bologna,1.3333333333333333,1.2247448713915892,1.3333333333333333,1.0
Verona,0.6666666666666666,0.7071067811865476,0.8888888888888888,0.7817359599705717
Fiorentina,1.4444444444444444,1.130388330520878,1.3333333333333333,1.3228756555322954
Spal,0.7777777777777778,0.8333333333333335,1.7777777777777777,1.092906420717
Sassuolo,1.8888888888888888,1.2692955176439846,1.7777777777777777,1.7873008824606014
Cagliari,1.4444444444444444,1.0137937550497031,0.8888888888888888,0.6009252125773316
Milan,1.0,0.7071067811865476,1.4444444444444444,1.0137937550497034
Parma,1.6666666666666667,1.7320508075688772,1.4444444444444444,0.881917103688197
Sampdoria,0.5555555555555556,0.5270462766947299,2.0,1.3228756555322954
Lecce,1.1111111111111112,1.0540925533894598,2.0,1.3228756555322954
