Squadra,Mgf,Sgf,Mgs,Sgs
Inter,2.0,1.1126972805283737,0.8181818181818182,0.7950060578603361
Lazio,2.3636363636363638,1.432462234039017,0.9090909090909091,0.8111773283374343
Napoli,1.5454545454545454,1.299350487094105,1.4090909090909092,1.0537502599713133
Atalanta,2.6818181818181817,1.9367710889731524,1.3636363636363635,1.0486024506776148
Torino,1.1818181818181819,1.1806521053804941,1.7727272727272727,1.7163587753985023
Brescia,0.9090909090909091,0.8678978933300582,1.8636363636363635,1.4241272864946195
Juventus,1.9545454545454546,0.9989171626493849,0.9545454545454546,0.8985317508910342
Udinese,0.8636363636363636,0.9408939288152438,1.5909090909090908,1.7364191645888718
Genoa,1.0454545454545454,0.9500512631418384,1.9545454545454546,1.361975901027017
Roma,1.8181818181818181,1.401915819643949,1.2272727272727273,1.0203555954301133
Bologna,1.5454545454545454,1.0107645728086347,1.5454545454545454,0.9116846116771038
Verona,1.1818181818181819,0.906923823984585,1.0454545454545454,1.0455015987905485
Fiorentina,1.1363636363636365,0.9408939288152439,1.4545454545454546,1.438493680647944
Spal,0.7272727272727273,0.7672969364884684,1.7272727272727273,1.202450600185906
Sassuolo,1.6363636363636365,1.2167659925061518,1.6818181818181819,1.2867960816866657
Cagliari,1.7272727272727273,1.2792042981336627,1.5454545454545454,0.9625003513801573
Milan,1.0454545454545454,0.8985317508910341,1.2272727272727273,1.2698638165386524
Parma,1.4090909090909092,1.2595952074297863,1.3181818181818181,1.1705254675272427
Sampdoria,1.0,1.1952286093343936,1.6818181818181819,1.5852403644201765
Lecce,1.2272727272727273,1.109775532079227,1.9090909090909092,1.2309149097933274
