Squadra,Mgf,Sgf,Mgs,Sgs
Inter,2.1666666666666665,1.0298573010888745,1.0,0.9534625892455924
Lazio,2.3333333333333335,1.3026778945578592,1.0833333333333333,0.996204919895622
Napoli,1.75,1.4222261679238197,1.25,1.2880570286640687
Atalanta,2.5,1.834021909257456,1.5,1.0
Torino,1.25,1.3568010505999362,1.4166666666666667,1.164500152881315
Brescia,0.8333333333333334,0.8348471099367218,1.8333333333333333,1.4034589305344742
Juventus,1.6666666666666667,0.9847319278346618,0.75,0.8660254037844386
Udinese,0.6666666666666666,0.8876253645985945,1.5,2.15322168769582
Genoa,1.1666666666666667,1.0298573010888745,2.1666666666666665,1.5275252316519468
Roma,1.6666666666666667,1.4354811251305468,1.1666666666666667,0.9374368665610922
Bologna,1.3333333333333333,1.0730867399773196,1.6666666666666667,1.0730867399773196
Verona,0.8333333333333334,0.7177405625652734,0.9166666666666666,0.7929614610987591
Fiorentina,1.5,1.0,1.5833333333333333,1.5642792899510296
Spal,0.5833333333333334,0.792961461098759,1.5,1.087114613009218
Sassuolo,1.9166666666666667,1.164500152881315,1.75,1.5447859516333116
Cagliari,1.9166666666666667,1.378954368902449,1.0,0.7385489458759964
Milan,0.9166666666666666,0.6685579234215215,1.3333333333333333,0.9847319278346618
Parma,1.5,1.5666989036012806,1.25,0.8660254037844386
Sampdoria,0.5833333333333334,0.5149286505444373,1.5833333333333333,1.378954368902449
Lecce,1.25,0.9653072991634227,2.0833333333333335,1.3113721705515065
