,squadra,esito
0,Milan,vittoria
1,Roma,sconfitta
2,Cremonese,vittoria
3,Atalanta,sconfitta
4,Torino,pareggio
5,Napoli,vittoria
6,Lecce,sconfitta
7,Empoli,vittoria
8,Udinese,vittoria
9,Sassuolo,pareggio
10,Lazio,sconfitta
11,Inter,vittoria
12,Spezia,sconfitta
13,Juventus,vittoria
14,Monza,pareggio
15,Fiorentina,sconfitta
16,Verona,vittoria
17,Salernitana,sconfitta
18,Sampdoria,sconfitta
19,Bologna,pareggio
