,squadra,esito
0,Salernitana,pareggio
1,Lecce,sconfitta
2,Milan,pareggio
3,Udinese,pareggio
4,Fiorentina,pareggio
5,Atalanta,sconfitta
6,Sampdoria,sconfitta
7,Verona,vittoria
8,Torino,sconfitta
9,Lazio,vittoria
10,Inter,pareggio
11,Napoli,vittoria
12,Empoli,pareggio
13,Monza,pareggio
14,Spezia,pareggio
15,Bologna,vittoria
16,Cremonese,vittoria
17,Sassuolo,sconfitta
18,Roma,vittoria
19,Juventus,sconfitta
