,squadra,esito
0,Lecce,vittoria
1,Spezia,sconfitta
2,Roma,pareggio
3,Torino,sconfitta
4,Inter,vittoria
5,Cremonese,pareggio
6,Napoli,pareggio
7,Sassuolo,vittoria
8,Fiorentina,vittoria
9,Bologna,pareggio
10,Udinese,sconfitta
11,Monza,vittoria
12,Milan,pareggio
13,Atalanta,vittoria
14,Lazio,sconfitta
15,Verona,pareggio
16,Salernitana,pareggio
17,Empoli,sconfitta
18,Sampdoria,sconfitta
19,Juventus,pareggio
