,squadra,esito
0,Milan,vittoria
1,Empoli,pareggio
2,Lecce,pareggio
3,Lazio,sconfitta
4,Udinese,pareggio
5,Bologna,sconfitta
6,Juventus,vittoria
7,Napoli,vittoria
8,Verona,vittoria
9,Sampdoria,pareggio
10,Torino,sconfitta
11,Spezia,pareggio
12,Roma,pareggio
13,Atalanta,vittoria
14,Sassuolo,pareggio
15,Monza,vittoria
16,Fiorentina,sconfitta
17,Cremonese,sconfitta
18,Salernitana,sconfitta
19,Inter,pareggio
