,squadra,esito
0,Napoli,vittoria
1,Inter,sconfitta
2,Empoli,sconfitta
3,Lazio,vittoria
4,Lecce,pareggio
5,Sampdoria,sconfitta
6,Sassuolo,vittoria
7,Atalanta,vittoria
8,Juventus,vittoria
9,Verona,sconfitta
10,Torino,sconfitta
11,Roma,vittoria
12,Milan,vittoria
13,Spezia,sconfitta
14,Cremonese,pareggio
15,Monza,vittoria
16,Salernitana,sconfitta
17,Fiorentina,sconfitta
18,Bologna,sconfitta
19,Udinese,vittoria
