,squadra,esito
0,Verona,vittoria
1,Salernitana,sconfitta
2,Fiorentina,sconfitta
3,Sampdoria,sconfitta
4,Monza,pareggio
5,Spezia,sconfitta
6,Juventus,pareggio
7,Bologna,pareggio
8,Inter,sconfitta
9,Lazio,vittoria
10,Lecce,sconfitta
11,Napoli,vittoria
12,Torino,vittoria
13,Udinese,vittoria
14,Sassuolo,pareggio
15,Roma,vittoria
16,Atalanta,pareggio
17,Cremonese,pareggio
18,Empoli,vittoria
19,Milan,sconfitta
