,squadra,esito
0,Cremonese,vittoria
1,Spezia,sconfitta
2,Bologna,pareggio
3,Napoli,pareggio
4,Inter,sconfitta
5,Lecce,pareggio
6,Torino,pareggio
7,Sassuolo,vittoria
8,Roma,vittoria
9,Fiorentina,pareggio
10,Empoli,sconfitta
11,Lazio,vittoria
12,Milan,pareggio
13,Verona,pareggio
14,Monza,vittoria
15,Sampdoria,pareggio
16,Salernitana,pareggio
17,Juventus,sconfitta
18,Udinese,sconfitta
19,Atalanta,pareggio
