,squadra,esito
0,Empoli,sconfitta
1,Lecce,sconfitta
2,Bologna,vittoria
3,Salernitana,vittoria
4,Udinese,pareggio
5,Milan,vittoria
6,Verona,sconfitta
7,Lazio,vittoria
8,Cremonese,vittoria
9,Juventus,vittoria
10,Napoli,vittoria
11,Sassuolo,vittoria
12,Inter,sconfitta
13,Monza,sconfitta
14,Spezia,pareggio
15,Atalanta,sconfitta
16,Fiorentina,vittoria
17,Sampdoria,sconfitta
18,Roma,sconfitta
19,Torino,sconfitta
