,squadra,esito
0,Salernitana,sconfitta
1,Bologna,sconfitta
2,Spezia,vittoria
3,Torino,sconfitta
4,Udinese,vittoria
5,Cremonese,sconfitta
6,Fiorentina,vittoria
7,Monza,vittoria
8,Roma,sconfitta
9,Milan,sconfitta
10,Lecce,vittoria
11,Empoli,vittoria
12,Sampdoria,sconfitta
13,Sassuolo,vittoria
14,Inter,sconfitta
15,Lazio,vittoria
16,Verona,sconfitta
17,Juventus,sconfitta
18,Atalanta,vittoria
19,Napoli,vittoria
