,squadra,esito
0,Sassuolo,sconfitta
1,Torino,sconfitta
2,Cremonese,vittoria
3,Empoli,sconfitta
4,Napoli,vittoria
5,Atalanta,vittoria
6,Roma,vittoria
7,Lecce,sconfitta
8,Milan,vittoria
9,Udinese,sconfitta
10,Fiorentina,vittoria
11,Inter,vittoria
12,Salernitana,sconfitta
13,Lazio,vittoria
14,Sampdoria,sconfitta
15,Monza,sconfitta
16,Spezia,sconfitta
17,Bologna,vittoria
18,Verona,sconfitta
19,Juventus,vittoria
