,squadra,esito
0,Cremonese,sconfitta
1,Inter,sconfitta
2,Juventus,vittoria
3,Bologna,vittoria
4,Monza,sconfitta
5,Spezia,pareggio
6,Roma,vittoria
7,Napoli,sconfitta
8,Empoli,vittoria
9,Sassuolo,pareggio
10,Atalanta,vittoria
11,Fiorentina,vittoria
12,Verona,sconfitta
13,Udinese,sconfitta
14,Lazio,vittoria
15,Salernitana,pareggio
16,Sampdoria,sconfitta
17,Milan,vittoria
18,Lecce,sconfitta
19,Torino,pareggio
