,squadra,esito
0,Empoli,vittoria
1,Napoli,vittoria
2,Sampdoria,sconfitta
3,Bologna,vittoria
4,Atalanta,sconfitta
5,Verona,sconfitta
6,Monza,vittoria
7,Roma,pareggio
8,Milan,vittoria
9,Juventus,vittoria
10,Cremonese,sconfitta
11,Udinese,sconfitta
12,Lecce,vittoria
13,Sassuolo,sconfitta
14,Inter,vittoria
15,Spezia,vittoria
16,Salernitana,sconfitta
17,Torino,pareggio
18,Fiorentina,sconfitta
19,Lazio,sconfitta
