,squadra,esito
0,Fiorentina,vittoria
1,Juventus,vittoria
2,Monza,pareggio
3,Salernitana,pareggio
4,Lazio,pareggio
5,Spezia,pareggio
6,Sampdoria,sconfitta
7,Milan,pareggio
8,Verona,vittoria
9,Bologna,sconfitta
10,Sassuolo,sconfitta
11,Udinese,sconfitta
12,Inter,pareggio
13,Torino,pareggio
14,Empoli,pareggio
15,Lecce,pareggio
16,Napoli,vittoria
17,Roma,pareggio
18,Cremonese,sconfitta
19,Atalanta,vittoria
