,squadra,esito
0,Empoli,vittoria
1,Torino,sconfitta
2,Atalanta,vittoria
3,Inter,vittoria
4,Lazio,pareggio
5,Spezia,pareggio
6,Napoli,vittoria
7,Verona,sconfitta
8,Sampdoria,sconfitta
9,Lecce,pareggio
10,Monza,sconfitta
11,Juventus,vittoria
12,Sassuolo,sconfitta
13,Salernitana,sconfitta
14,Udinese,pareggio
15,Cremonese,pareggio
16,Bologna,sconfitta
17,Milan,vittoria
18,Roma,vittoria
19,Fiorentina,pareggio
