,squadra,esito
0,Sassuolo,sconfitta
1,Milan,vittoria
2,Bologna,pareggio
3,Torino,pareggio
4,Monza,vittoria
5,Salernitana,vittoria
6,Udinese,pareggio
7,Cremonese,sconfitta
8,Roma,vittoria
9,Fiorentina,sconfitta
10,Inter,vittoria
11,Juventus,sconfitta
12,Sampdoria,pareggio
13,Empoli,pareggio
14,Spezia,sconfitta
15,Verona,sconfitta
16,Atalanta,pareggio
17,Napoli,vittoria
18,Lecce,sconfitta
19,Lazio,vittoria
