,squadra,esito
0,Napoli,vittoria
1,Inter,vittoria
2,Sampdoria,sconfitta
3,Atalanta,pareggio
4,Bologna,vittoria
5,Lecce,pareggio
6,Sassuolo,sconfitta
7,Lazio,vittoria
8,Juventus,pareggio
9,Empoli,sconfitta
10,Spezia,sconfitta
11,Torino,sconfitta
12,Milan,vittoria
13,Cremonese,pareggio
14,Fiorentina,sconfitta
15,Monza,pareggio
16,Udinese,vittoria
17,Verona,sconfitta
18,Salernitana,pareggio
19,Roma,vittoria
