,squadra,esito
0,Salernitana,sconfitta
1,Sassuolo,sconfitta
2,Spezia,pareggio
3,Torino,pareggio
4,Roma,vittoria
5,Lecce,vittoria
6,Cremonese,sconfitta
7,Fiorentina,pareggio
8,Inter,vittoria
9,Udinese,pareggio
10,Milan,vittoria
11,Sampdoria,vittoria
12,Atalanta,pareggio
13,Verona,pareggio
14,Bologna,sconfitta
15,Lazio,sconfitta
16,Juventus,vittoria
17,Monza,pareggio
18,Napoli,sconfitta
19,Empoli,pareggio
