,squadra,esito
0,Cremonese,sconfitta
1,Roma,vittoria
2,Sassuolo,vittoria
3,Spezia,sconfitta
4,Torino,vittoria
5,Fiorentina,sconfitta
6,Inter,vittoria
7,Verona,pareggio
8,Monza,pareggio
9,Salernitana,sconfitta
10,Lecce,vittoria
11,Empoli,sconfitta
12,Atalanta,sconfitta
13,Napoli,vittoria
14,Udinese,sconfitta
15,Bologna,vittoria
16,Milan,sconfitta
17,Lazio,pareggio
18,Sampdoria,pareggio
19,Juventus,vittoria
