,squadra,esito
0,Spezia,vittoria
1,Empoli,sconfitta
2,Napoli,vittoria
3,Bologna,pareggio
4,Lecce,sconfitta
5,Cremonese,sconfitta
6,Verona,pareggio
7,Roma,sconfitta
8,Juventus,vittoria
9,Milan,pareggio
10,Inter,sconfitta
11,Udinese,vittoria
12,Atalanta,sconfitta
13,Lazio,pareggio
14,Torino,vittoria
15,Fiorentina,vittoria
16,Monza,pareggio
17,Sassuolo,vittoria
18,Sampdoria,sconfitta
19,Salernitana,pareggio
