,squadra,esito
0,Sassuolo,vittoria
1,Atalanta,vittoria
2,Monza,pareggio
3,Salernitana,pareggio
4,Udinese,vittoria
5,Sampdoria,vittoria
6,Fiorentina,vittoria
7,Torino,sconfitta
8,Lazio,vittoria
9,Inter,sconfitta
10,Spezia,sconfitta
11,Empoli,sconfitta
12,Cremonese,pareggio
13,Bologna,pareggio
14,Milan,sconfitta
15,Verona,sconfitta
16,Lecce,sconfitta
17,Napoli,vittoria
18,Roma,sconfitta
19,Juventus,vittoria
