,squadra,esito
0,Juventus,vittoria
1,Salernitana,vittoria
2,Milan,vittoria
3,Fiorentina,sconfitta
4,Udinese,sconfitta
5,Bologna,vittoria
6,Atalanta,sconfitta
7,Roma,sconfitta
8,Cremonese,sconfitta
9,Sassuolo,vittoria
10,Empoli,sconfitta
11,Spezia,sconfitta
12,Monza,sconfitta
13,Inter,vittoria
14,Torino,vittoria
15,Lecce,sconfitta
16,Lazio,vittoria
17,Napoli,vittoria
18,Sampdoria,vittoria
19,Verona,sconfitta
