,media_gol_fatti,varianza_gol_fatti,media_gol_subiti,varianza_gol_subiti
Milan,1.2413793103448276,0.9876079475824802,1.2758620689655173,1.2788541669383444
Sampdoria,1.1379310344827587,1.1251710324287365,1.7586206896551724,1.527256466763502
Genoa,1.206896551724138,0.9403384779971362,1.9310344827586208,1.3869554139182139
Parma,1.3793103448275863,1.2653004471961893,1.3103448275862069,1.105294022804471
Fiorentina,1.206896551724138,1.1141720290623112,1.4482758620689655,1.3252009792737027
Lazio,2.2758620689655173,1.2788541669383444,0.9655172413793104,0.8653140891643933
Spal,0.7931034482758621,0.7260121183968716,1.7241379310344827,1.1306304096178863
Lecce,1.2413793103448276,1.0907131485472215,2.2758620689655173,1.5560148668987235
Verona,1.2758620689655173,0.9962985684213461,1.1724137931034482,1.0374751465953078
Juventus,2.0344827586206895,0.9813532428193827,0.8620689655172413,0.875219887923457
Udinese,0.8620689655172413,0.9151166175112985,1.4137931034482758,1.6150462483274137
Atalanta,2.8275862068965516,1.8911252417021343,1.3448275862068966,0.9737945687202023
Inter,2.1379310344827585,1.355521458201721,1.0,0.8864052604279183
Torino,1.1379310344827587,1.059788992846975,1.793103448275862,1.6119932281147107
Cagliari,1.6551724137931034,1.3168105967766404,1.5517241379310345,1.020721274972882
Bologna,1.4137931034482758,1.0527936095153945,1.5862068965517242,0.8667361346416773
Roma,1.8275862068965518,1.4409561685918684,1.3793103448275863,1.0492784290524975
Brescia,0.8620689655172413,0.8334154310955476,2.0,1.4880476182856899
Napoli,1.5172413793103448,1.2427127485342129,1.3103448275862069,1.0724953638215502
Sassuolo,1.7241379310344827,1.250615611955566,1.6551724137931034,1.343658706372948
