,media_gol_fatti,varianza_gol_fatti,media_gol_subiti,varianza_gol_subiti
Milan,1.1851851851851851,1.001423488265081,1.2962962962962963,1.2954005859434672
Sampdoria,1.1111111111111112,1.1547005383792517,1.7777777777777777,1.577079416890439
Genoa,1.1851851851851851,0.962250448649376,1.8888888888888888,1.4232501627054275
Parma,1.3703703703703705,1.3052600138300816,1.2222222222222223,1.0860419786947368
Fiorentina,1.2222222222222223,1.1547005383792515,1.3703703703703705,1.3344012817090596
Lazio,2.2962962962962963,1.3247587535041068,0.9629629629629629,0.8979241650984819
Spal,0.7407407407407407,0.712125345092075,1.6666666666666667,1.1435437497937309
Lecce,1.2962962962962963,1.1029615662044696,2.2222222222222223,1.577079416890439
Verona,1.1481481481481481,0.9073928715621605,1.0740740740740742,0.9971469271386211
Juventus,1.9259259259259258,0.9167637866189091,0.8888888888888888,0.8915558282417285
Udinese,0.7777777777777778,0.8915558282417289,1.4074074074074074,1.6233692233523573
Atalanta,2.8518518518518516,1.955341868666915,1.3703703703703705,0.9666814027759791
Inter,2.0,1.1766968108291043,1.037037037037037,0.897924165098482
Torino,1.1111111111111112,1.0860419786947368,1.7037037037037037,1.6128048862585953
Cagliari,1.5925925925925926,1.278799294388152,1.5555555555555556,1.0500305245868347
Bologna,1.4074074074074074,1.0834155129908256,1.6296296296296295,0.8835308600308089
Roma,1.962962962962963,1.4000406994491126,1.3333333333333333,1.0741723110591495
Brescia,0.8518518518518519,0.8182393717706753,1.8518518518518519,1.321528942717013
Napoli,1.5925925925925926,1.1851406686796317,1.3333333333333333,1.0741723110591492
Sassuolo,1.6666666666666667,1.2089410496539776,1.7037037037037037,1.324758753504107
