,media_gol_fatti,varianza_gol_fatti,media_gol_subiti,varianza_gol_subiti
Milan,0.8571428571428571,0.6900655593423541,1.2857142857142858,1.1126972805283737
Sampdoria,0.5714285714285714,0.5345224838248488,2.2857142857142856,1.2535663410560174
Genoa,1.1428571428571428,1.0690449676496974,2.142857142857143,1.3451854182690985
Parma,1.1428571428571428,1.3451854182690985,1.4285714285714286,0.9759000729485332
Fiorentina,1.7142857142857142,1.1126972805283737,1.4285714285714286,1.3972762620115438
Lazio,1.8571428571428572,1.3451854182690985,0.8571428571428571,0.8997354108424372
Spal,0.8571428571428571,0.8997354108424372,1.8571428571428572,1.2149857925879117
Lecce,1.0,1.1547005383792515,2.142857142857143,1.4638501094227998
Verona,0.8571428571428571,0.6900655593423541,0.7142857142857143,0.7559289460184544
Juventus,1.8571428571428572,1.214985792587912,0.8571428571428571,1.0690449676496974
Udinese,0.42857142857142855,0.5345224838248487,0.8571428571428571,1.0690449676496974
Atalanta,2.5714285714285716,0.7867957924694432,1.4285714285714286,0.9759000729485331
Inter,2.0,1.1547005383792515,0.5714285714285714,0.7867957924694432
Torino,1.4285714285714286,1.1338934190276817,1.4285714285714286,0.9759000729485331
Cagliari,1.4285714285714286,1.1338934190276817,1.0,0.5773502691896257
Bologna,1.2857142857142858,1.3801311186847085,1.2857142857142858,1.1126972805283737
Roma,1.7142857142857142,1.3801311186847083,1.4285714285714286,0.9759000729485332
Brescia,1.0,1.0,1.5714285714285714,1.397276262011544
Napoli,2.142857142857143,1.6761634196950517,1.4285714285714286,1.511857892036909
Sassuolo,1.8571428571428572,1.3451854182690985,1.7142857142857142,1.7043362064926932
