,media_gol_fatti,varianza_gol_fatti,media_gol_subiti,varianza_gol_subiti
Milan,1.5588235294117647,1.2598984199214234,1.2647058823529411,1.2137800591892922
Sampdoria,1.3235294117647058,1.224016939754391,1.6470588235294117,1.4746823580151076
Genoa,1.2352941176470589,0.923065496524185,1.8823529411764706,1.3431014736897027
Parma,1.3823529411764706,1.181029491391533,1.4705882352941178,1.1074210859811093
Fiorentina,1.2647058823529411,1.1094312910952706,1.3235294117647058,1.2725681082039682
Lazio,2.0294117647058822,1.3367825261730646,1.088235294117647,0.9331486957680148
Spal,0.7058823529411765,0.718981255907142,1.8823529411764706,1.1485090699593827
Lecce,1.2352941176470589,1.046171187376943,2.235294117647059,1.5385712287784907
Verona,1.2352941176470589,0.9553302944424514,1.2352941176470589,0.9865404361127634
Juventus,2.1176470588235294,0.9774644342085302,1.0588235294117647,1.0427578954486505
Udinese,0.9411764705882353,0.9515912182772164,1.411764705882353,1.559285909966356
Atalanta,2.764705882352941,1.8919097859428096,1.2941176470588236,0.9701425001453319
Inter,2.176470588235294,1.3135791548583706,1.0588235294117647,0.8856148855400953
Torino,1.2058823529411764,1.0948754395656124,1.8235294117647058,1.5853608371463006
Cagliari,1.4411764705882353,1.3300985716625222,1.4705882352941178,1.0512703460401889
Bologna,1.411764705882353,0.9883456351267775,1.6764705882352942,1.0066622988655227
Roma,1.8529411764705883,1.351370862700595,1.3529411764705883,1.0115200964517939
Brescia,0.9411764705882353,0.8507100944999625,2.088235294117647,1.602415734253519
Napoli,1.6176470588235294,1.1285470917619795,1.3235294117647058,0.9760957552162379
Sassuolo,1.8529411764705883,1.209366298901944,1.7058823529411764,1.2438798481560993
