,media_gol_fatti,varianza_gol_fatti,media_gol_subiti,varianza_gol_subiti
Milan,0.9411764705882353,0.8269362305593851,1.411764705882353,1.325651892910228
Sampdoria,0.8235294117647058,0.8089572082044157,1.588235294117647,1.3719886811400708
Genoa,1.0,1.0,2.0588235294117645,1.4348601079588785
Parma,1.411764705882353,1.3719886811400708,1.1764705882352942,0.8089572082044156
Fiorentina,1.2352941176470589,0.970142500145332,1.6470588235294117,1.4552137502179978
Lazio,2.235294117647059,1.2514697241996051,0.9411764705882353,0.8993461677306268
Spal,0.7058823529411765,0.7717436331412899,1.5294117647058822,1.007326105267277
Lecce,1.2941176470588236,0.919558717697852,2.0588235294117645,1.2485285456935955
Verona,1.0,0.8660254037844386,1.1764705882352942,1.1311108542958477
Juventus,1.8235294117647058,0.951005659660279,1.0,0.9354143466934853
Udinese,0.7647058823529411,0.8313702367707395,1.6470588235294117,1.8688625039910052
Atalanta,2.5294117647058822,1.736290840370052,1.4705882352941178,1.0675700831106785
Inter,2.1176470588235294,1.1663164740528442,0.8235294117647058,0.8828430011649196
Torino,1.2941176470588236,1.2631659571466125,1.5294117647058822,1.1788578719900635
Cagliari,1.9411764705882353,1.2976222599091634,1.3529411764705883,0.8617697249402124
Bologna,1.588235294117647,1.0036697371030325,1.7058823529411764,0.9851843661437781
Roma,1.9411764705882353,1.4777765492156667,1.0,0.8660254037844386
Brescia,0.8823529411764706,0.9275204136012635,1.7058823529411764,1.403776419268438
Napoli,1.4705882352941178,1.280510008689093,1.2352941176470589,1.1472473449907108
Sassuolo,1.6470588235294117,1.1694644324747672,1.588235294117647,1.4168108346481796
