Squadra,Mgf,Sgf,Mgs,Sgs
Inter,2.5789473684210527,1.3870748387117164,0.7894736842105263,0.9176629354822471
Lazio,2.0526315789473686,1.6149882768933415,1.7894736842105263,1.2283207764360906
Roma,1.631578947368421,1.2115429242540032,1.105263157894737,1.1496249070460263
Napoli,1.8421052631578947,1.2588865404147536,0.7368421052631579,0.9911892555667042
Bologna,1.4210526315789473,1.0173926082384548,1.631578947368421,1.7387903303347119
Sassuolo,1.5789473684210527,0.9612370197756299,1.631578947368421,0.8306975860878396
Atalanta,2.0,1.3333333333333333,1.263157894736842,1.097578408394179
Milan,2.1052631578947367,1.1969747440993466,1.1578947368421053,1.11868761873192
Cagliari,0.8947368421052632,0.9365858115816939,2.1052631578947367,1.1002392084403616
Juventus,1.4210526315789473,0.837707816583391,0.8947368421052632,0.8752610304046612
Spezia,1.0,0.816496580927726,2.0526315789473686,1.5802139169719436
Udinese,1.368421052631579,1.382852378872881,1.5263157894736843,1.2635233389495326
Salernitana,0.631578947368421,0.8306975860878396,2.210526315789474,1.4749368110164
Verona,1.7894736842105263,1.31567250942124,1.6842105263157894,1.0568628408301077
Torino,1.2105263157894737,1.1822270588653645,1.0,0.6666666666666666
Sampdoria,1.4210526315789473,1.0706067580626215,1.8421052631578947,1.2588865404147536
Empoli,1.5789473684210527,1.1697953037312037,1.7894736842105263,1.1822270588653645
Fiorentina,1.7894736842105263,1.2727462594467416,1.3157894736842106,1.002919714242558
Venezia,0.9473684210526315,0.9112679939102143,1.7894736842105263,1.2283207764360908
Genoa,1.0,1.0540925533894598,1.9473684210526316,1.1290942392774796
