Squadra,Mgf,Sgf,Mgs,Sgs
Inter,2.6,1.505545305418162,1.2,0.9189365834726815
Lazio,2.0,1.8257418583505538,1.7,1.1595018087284057
Roma,1.8,1.2292725943057183,1.0,1.1547005383792515
Napoli,2.2,1.2292725943057183,0.3,0.4830458915396479
Bologna,1.5,1.0801234497346435,2.2,2.0439612955674527
Sassuolo,1.4,1.07496769977314,1.3,0.8232726023485646
Atalanta,1.8,1.1352924243950935,1.2,0.9189365834726815
Milan,2.3,1.1595018087284057,0.9,0.8755950357709131
Cagliari,1.2,1.0327955589886444,2.2,0.9189365834726815
Juventus,1.4,0.966091783079296,1.3,0.8232726023485646
Spezia,1.2,0.7888106377466155,2.3,1.636391694484477
Udinese,1.2,1.1352924243950933,1.4,1.2649110640673518
Salernitana,1.0,0.9428090415820634,2.2,1.4757295747452437
Verona,2.2,1.3165611772087666,1.9,1.1005049346146119
Torino,1.2,1.3165611772087666,1.1,0.7378647873726218
Sampdoria,1.4,1.1737877907772674,2.0,1.4142135623730951
Empoli,1.4,1.5055453054181622,2.0,1.247219128924647
Fiorentina,1.3,0.9486832980505138,1.3,1.0593499054713802
Venezia,0.8,0.6324555320336759,1.7,0.9486832980505138
Genoa,1.5,1.0801234497346435,2.2,0.9189365834726815
