Squadra,Mgf,Sgf,Mgs,Sgs
Inter,3.3333333333333335,1.505545305418162,1.1666666666666667,0.752772652709081
Lazio,2.5,2.073644135332772,1.5,0.5477225575051661
Roma,2.3333333333333335,1.0327955589886444,1.3333333333333333,1.3662601021279464
Napoli,2.6666666666666665,1.0327955589886446,0.3333333333333333,0.5163977794943223
Bologna,1.5,1.0488088481701516,2.3333333333333335,2.3380903889000244
Sassuolo,1.0,1.0954451150103321,1.1666666666666667,0.983192080250175
Atalanta,1.3333333333333333,0.816496580927726,1.0,0.8944271909999159
Milan,2.0,1.0954451150103321,0.5,0.5477225575051661
Cagliari,1.1666666666666667,0.9831920802501751,2.5,0.8366600265340756
Juventus,1.6666666666666667,1.2110601416389968,1.6666666666666667,0.5163977794943223
Spezia,1.3333333333333333,0.816496580927726,2.5,1.8708286933869707
Udinese,1.0,1.2649110640673518,1.3333333333333333,1.505545305418162
Salernitana,0.6666666666666666,1.0327955589886446,2.5,1.378404875209022
Verona,1.8333333333333333,1.1690451944500122,2.3333333333333335,0.816496580927726
Torino,1.5,1.224744871391589,1.0,0.8944271909999159
Sampdoria,1.1666666666666667,1.3291601358251257,1.6666666666666667,1.632993161855452
Empoli,1.5,1.378404875209022,1.6666666666666667,1.3662601021279464
Fiorentina,1.5,0.5477225575051661,1.5,1.224744871391589
Venezia,0.6666666666666666,0.816496580927726,1.8333333333333333,0.752772652709081
Genoa,1.6666666666666667,1.2110601416389966,2.5,0.8366600265340756
