Squadra,Mgf,Sgf,Mgs,Sgs
Inter,2.1142857142857143,1.4301671759834595,0.8285714285714286,0.8219673059804995
Lazio,2.0,1.475286612233465,1.5142857142857142,1.2216533775134075
Roma,1.5714285714285714,1.1449560558151999,1.1428571428571428,1.2161379842101205
Napoli,1.9142857142857144,1.3144318515757956,0.8857142857142857,0.9321521136730905
Bologna,1.1142857142857143,0.9932545604469881,1.3714285714285714,1.4366160051379377
Sassuolo,1.7142857142857142,1.1775205398840138,1.7428571428571429,1.1966339344633528
Atalanta,1.7714285714285714,1.5546082216073205,1.2571428571428571,1.1204740893362726
Milan,1.7428571428571429,1.1464230084422218,0.8571428571428571,1.0041928905068676
Cagliari,0.9142857142857143,0.8530715634909973,1.8285714285714285,1.1500822038577296
Juventus,1.542857142857143,0.9500110569900548,0.8857142857142857,0.8321279798143528
Spezia,1.0571428571428572,0.8023075962444807,1.8,1.4911503652431253
Udinese,1.542857142857143,1.4213261649694946,1.542857142857143,1.3793190379326175
Salernitana,0.8857142857142857,0.8667528507029444,2.057142857142857,1.3491360447437801
Verona,1.7428571428571429,1.2448212048052414,1.4857142857142858,0.9194444797052752
Torino,1.2857142857142858,1.226459000811796,1.0571428571428572,0.8381652631810514
Sampdoria,1.2,1.079215401276752,1.6285714285714286,1.2147552231214485
Empoli,1.3142857142857143,1.131667914587828,1.8571428571428572,1.3534891108203433
Fiorentina,1.542857142857143,1.3793190379326175,1.3428571428571427,1.1617141782438454
Venezia,0.8285714285714286,0.7853704366024199,1.8571428571428572,1.0885191544386494
Genoa,0.7142857142857143,0.8934871726729446,1.5714285714285714,1.4407047761775624
