Squadra,Mgf,Sgf,Mgs,Sgs
Inter,3.5,0.7071067811865476,0.5,0.7071067811865476
Lazio,4.5,2.1213203435596424,1.0,0.0
Roma,3.5,0.7071067811865476,0.5,0.7071067811865476
Napoli,2.0,0.0,0.5,0.7071067811865476
Bologna,1.5,2.1213203435596424,1.0,1.4142135623730951
Sassuolo,1.5,2.1213203435596424,1.0,1.4142135623730951
Atalanta,1.0,1.4142135623730951,0.5,0.7071067811865476
Milan,2.5,2.1213203435596424,0.5,0.7071067811865476
Cagliari,1.5,0.7071067811865476,3.0,1.4142135623730951
Juventus,1.0,1.4142135623730951,1.5,0.7071067811865476
Spezia,1.5,0.7071067811865476,4.0,2.8284271247461903
Udinese,2.5,0.7071067811865476,1.0,1.4142135623730951
Salernitana,1.0,1.4142135623730951,3.5,0.7071067811865476
Verona,1.5,0.7071067811865476,3.0,0.0
Torino,1.0,0.0,2.0,0.0
Sampdoria,0.0,0.0,0.5,0.7071067811865476
Empoli,1.0,0.0,1.5,2.1213203435596424
Fiorentina,1.5,0.7071067811865476,2.0,1.4142135623730951
Venezia,0.0,0.0,2.5,0.7071067811865476
Genoa,0.5,0.7071067811865476,3.0,1.4142135623730951
