Partita,0,1,2,3,4
Bologna-Genoa,0.21,0.26,0.21,0.09,0.24
Inter-Verona,0.18,0.24,0.26,0.09,0.24
Frosinone-Monza,0.26,0.35,0.26,0.12,0.0
Lecce-Cagliari,0.18,0.56,0.24,0.0,0.03
Sassuolo-Fiorentina,0.44,0.44,0.09,0.03,0.0
Empoli-Milan,0.59,0.24,0.15,0.03,0.0
Torino-Napoli,0.32,0.38,0.26,0.03,0.0
Udinese-Lazio,0.21,0.38,0.32,0.09,0.0
Salernitana-Juventus,0.56,0.24,0.18,0.03,0.0
Roma-Atalanta,0.26,0.32,0.29,0.09,0.03
