,media_gol_fatti,varianza_gol_fatti,media_gol_subiti,varianza_gol_subiti
Milan,2.5,2.1213203435596424,0.5,0.7071067811865476
Sampdoria,0.0,0.0,0.5,0.7071067811865476
Genoa,0.5,0.7071067811865476,3.0,1.4142135623730951
Venezia,0.0,0.0,2.5,0.7071067811865476
Fiorentina,1.5,0.7071067811865476,2.0,1.4142135623730951
Lazio,4.5,2.1213203435596424,1.0,0.0
Salernitana,1.0,1.4142135623730951,3.5,0.7071067811865476
Spezia,1.5,0.7071067811865476,4.0,2.8284271247461903
Verona,1.5,0.7071067811865476,3.0,0.0
Juventus,1.0,1.4142135623730951,1.5,0.7071067811865476
Udinese,2.5,0.7071067811865476,1.0,1.4142135623730951
Atalanta,1.0,1.4142135623730951,0.5,0.7071067811865476
Inter,3.5,0.7071067811865476,0.5,0.7071067811865476
Torino,1.0,0.0,2.0,0.0
Cagliari,1.5,0.7071067811865476,3.0,1.4142135623730951
Bologna,1.5,2.1213203435596424,1.0,1.4142135623730951
Roma,3.5,0.7071067811865476,0.5,0.7071067811865476
Empoli,1.0,0.0,1.5,2.1213203435596424
Napoli,2.0,0.0,0.5,0.7071067811865476
Sassuolo,1.5,2.1213203435596424,1.0,1.4142135623730951
