,media_gol_fatti,varianza_gol_fatti,media_gol_subiti,varianza_gol_subiti
Milan,2.3333333333333335,1.5275252316519468,0.3333333333333333,0.5773502691896258
Sampdoria,0.6666666666666666,1.1547005383792517,1.0,1.0
Genoa,1.3333333333333333,1.5275252316519468,2.6666666666666665,1.1547005383792515
Venezia,0.6666666666666666,1.1547005383792517,2.0,1.0
Fiorentina,1.6666666666666667,0.5773502691896257,1.6666666666666667,1.1547005383792517
Lazio,3.0,3.0,1.3333333333333333,0.5773502691896257
Salernitana,0.6666666666666666,1.1547005383792517,3.6666666666666665,0.5773502691896258
Spezia,1.0,1.0,3.0,2.6457513110645907
Verona,1.0,1.0,2.3333333333333335,1.1547005383792515
Juventus,1.0,1.0,1.6666666666666667,0.5773502691896257
Udinese,2.0,1.0,0.6666666666666666,1.1547005383792517
Atalanta,1.0,1.0,1.0,1.0
Inter,3.0,1.0,1.0,1.0
Torino,2.0,1.7320508075688772,1.3333333333333333,1.1547005383792517
Cagliari,1.6666666666666667,0.5773502691896257,3.0,1.0
Bologna,1.3333333333333333,1.5275252316519465,0.6666666666666666,1.1547005383792517
Roma,3.0,1.0,0.6666666666666666,0.5773502691896258
Empoli,1.0,0.0,1.6666666666666667,1.5275252316519465
Napoli,2.0,0.0,0.6666666666666666,0.5773502691896258
Sassuolo,1.3333333333333333,1.5275252316519465,1.3333333333333333,1.1547005383792517
