,media_gol_fatti,varianza_gol_fatti,media_gol_subiti,varianza_gol_subiti
Milan,2.0434782608695654,1.2239377906638145,1.0869565217391304,1.0834726777719228
Sampdoria,1.2608695652173914,1.0538842141140996,1.7826086956521738,1.166054799083818
Genoa,0.8695652173913043,1.0137396037394037,1.9565217391304348,1.4295028019803129
Venezia,0.9130434782608695,0.8481554037632527,1.826086956521739,1.1541298931561732
Fiorentina,1.7826086956521738,1.5654369630794764,1.4782608695652173,1.238384769748346
Lazio,2.0,1.5666989036012806,1.6956521739130435,1.258959982348188
Salernitana,0.7391304347826086,0.8643121965600911,2.217391304347826,1.4446302370292305
Spezia,1.0434782608695652,0.7674195764535268,1.826086956521739,1.556574733569118
Verona,1.8695652173913044,1.2899734960662408,1.6521739130434783,0.9820523802070622
Juventus,1.4782608695652173,0.9940534656094302,0.9130434782608695,0.9493080483968247
Udinese,1.391304347826087,1.4377738611789157,1.608695652173913,1.5591119393827024
Atalanta,2.0869565217391304,1.64905051133457,1.3043478260869565,1.2223220304997613
Inter,2.347826086956522,1.4015801359431275,0.8260869565217391,0.8868828923945565
Torino,1.4782608695652173,1.343995576879603,1.0869565217391304,0.9001536978993628
Cagliari,0.9565217391304348,0.928256472668725,1.9130434782608696,1.0834726777719228
Bologna,1.3478260869565217,0.982052380207062,1.6521739130434783,1.5842605287404283
Roma,1.7391304347826086,1.2510864843424485,1.3043478260869565,1.2945614423669665
Empoli,1.608695652173913,1.1175919907137442,2.0434782608695654,1.3644266484686465
Napoli,1.8695652173913044,1.2542418146610599,0.6956521739130435,0.926124996899135
Sassuolo,1.6956521739130435,1.145536103502145,1.6521739130434783,0.9346217344793908
