,media_gol_fatti,varianza_gol_fatti,media_gol_subiti,varianza_gol_subiti
Milan,2.3,1.1595018087284057,0.9,0.8755950357709131
Sampdoria,1.4,1.1737877907772671,2.0,1.4142135623730951
Genoa,1.5,1.0801234497346435,2.2,0.9189365834726815
Venezia,0.8,0.6324555320336759,1.7,0.9486832980505137
Fiorentina,1.3,0.9486832980505138,1.3,1.0593499054713802
Lazio,1.9,1.9119507199599983,1.6,1.2649110640673518
Salernitana,1.0,0.9428090415820634,2.2,1.4757295747452437
Spezia,1.2,0.7888106377466155,2.3,1.636391694484477
Verona,2.2,1.3165611772087666,1.9,1.1005049346146119
Juventus,1.4,0.9660917830792959,1.3,0.8232726023485646
Udinese,1.2,1.1352924243950933,1.4,1.2649110640673518
Atalanta,1.8,1.1352924243950935,1.2,0.9189365834726815
Inter,2.6,1.505545305418162,1.2,0.9189365834726815
Torino,1.1,1.3703203194062978,1.0,0.816496580927726
Cagliari,1.2,1.0327955589886444,2.2,0.9189365834726815
Bologna,1.5,1.0801234497346435,2.2,2.043961295567452
Roma,1.8,1.2292725943057183,1.0,1.1547005383792515
Empoli,1.4,1.5055453054181622,2.0,1.247219128924647
Napoli,2.2,1.2292725943057183,0.3,0.48304589153964794
Sassuolo,1.4,1.07496769977314,1.3,0.8232726023485646
