,media_gol_fatti,varianza_gol_fatti,media_gol_subiti,varianza_gol_subiti
Milan,1.7837837837837838,1.133704231837072,0.8378378378378378,0.9863939238321439
Sampdoria,1.2432432432432432,1.1644122362187097,1.6216216216216217,1.1867638385156536
Genoa,0.7297297297297297,0.9021162972775808,1.5945945945945945,1.4232095859449254
Venezia,0.918918918918919,0.9243129093301435,1.864864864864865,1.0842857905901357
Fiorentina,1.5405405405405406,1.34566370643293,1.3783783783783783,1.23268792462631
Lazio,1.972972972972973,1.4622373740737644,1.4594594594594594,1.2381571116110561
Salernitana,0.8918918918918919,0.8427397048971943,2.0,1.3333333333333333
Spezia,1.1081081081081081,0.8427397048971943,1.837837837837838,1.4627507100116677
Verona,1.6756756756756757,1.2484224279299692,1.5135135135135136,0.9315942613970247
Juventus,1.5405405405405406,0.9307880351435374,0.9459459459459459,0.8480679331393326
Udinese,1.5405405405405406,1.3863339864267634,1.5675675675675675,1.365050681609794
Atalanta,1.7567567567567568,1.5528719880954163,1.2702702702702702,1.0966780305553236
Inter,2.189189189189189,1.4305755997312921,0.8648648648648649,0.8219949365267861
Torino,1.2162162162162162,1.2278059730704634,1.0,0.8498365855987975
Cagliari,0.918918918918919,0.8292693697995167,1.837837837837838,1.1429375776070654
Bologna,1.162162162162162,1.0141639554473074,1.4864864864864864,1.4836445670042413
Roma,1.5135135135135136,1.1455620071878747,1.162162162162162,1.1905534080491378
Empoli,1.3243243243243243,1.10689892276812,1.8918918918918919,1.3699915608779774
Napoli,1.864864864864865,1.3367074424820065,0.7837837837837838,0.9169737405405021
Sassuolo,1.6756756756756757,1.2030991012578505,1.6486486486486487,1.2068373778005288
