,media_gol_fatti,varianza_gol_fatti,media_gol_subiti,varianza_gol_subiti
Milan,2.0,1.1464230084422218,1.1944444444444444,1.260826133803761
Frosinone,1.1944444444444444,1.0642084770098774,1.8888888888888888,1.449685242246503
Lecce,0.8888888888888888,0.8873001675315897,1.4444444444444444,1.106976433984403
Monza,1.0833333333333333,1.0790207200446684,1.3333333333333333,1.3309502512973848
Fiorentina,1.4722222222222223,1.4037930476515834,1.1111111111111112,0.9189365834726814
Lazio,1.3055555555555556,1.0370134162086937,1.0277777777777777,0.9407022031018291
Salernitana,0.7777777777777778,0.7601169500660919,2.111111111111111,1.0896336940924631
Genoa,1.1944444444444444,0.9803627446568497,1.2222222222222223,1.0450184170929677
Verona,0.9444444444444444,0.7908203496350009,1.3333333333333333,0.9856107606091622
Juventus,1.3611111111111112,0.9607371508460953,0.7777777777777778,0.8979694907674795
Udinese,0.9722222222222222,0.8446845940894526,1.4444444444444444,1.1324926854243615
Atalanta,1.8055555555555556,1.2146591395930078,1.0833333333333333,1.105182596419511
Inter,2.388888888888889,1.3581032524975574,0.5277777777777778,0.6963624307217003
Torino,0.9166666666666666,0.9964221709983891,0.8888888888888888,1.1155467020454342
Cagliari,1.0555555555555556,1.0126187956960038,1.8055555555555556,1.1909046847896638
Bologna,1.4166666666666667,1.1307393283031366,0.75,0.8409178658720822
Roma,1.75,1.4217695212053785,1.2222222222222223,1.098339294730552
Empoli,0.7222222222222222,1.0586004537288471,1.4444444444444444,1.4029447488244031
Napoli,1.4722222222222223,1.4635790009642433,1.2777777777777777,0.881917103688197
Sassuolo,1.1666666666666667,1.1084094137869045,2.0,1.3309502512973848
