,media_gol_fatti,varianza_gol_fatti,media_gol_subiti,varianza_gol_subiti
Milan,1.8823529411764706,1.037616904909863,1.1470588235294117,1.258482803272221
Frosinone,1.2647058823529411,1.0533877104130265,1.8529411764705883,1.351370862700595
Lecce,0.9117647058823529,0.9000891221470719,1.4411764705882353,1.1332756617391004
Monza,1.0588235294117647,1.0993435085234369,1.2941176470588236,1.360245338047201
Fiorentina,1.4705882352941178,1.4404396239205681,1.088235294117647,0.9331486957680147
Lazio,1.2647058823529411,1.0533877104130265,1.0294117647058822,0.9369613723044997
Salernitana,0.7647058823529411,0.7807852895958005,2.1470588235294117,1.1046006529490844
Genoa,1.1176470588235294,0.9459548929714046,1.1764705882352942,1.028991510855053
Verona,0.9117647058823529,0.7926804185731502,1.3235294117647058,1.0066622988655227
Juventus,1.3823529411764706,0.985184366143778,0.7647058823529411,0.9230654965241851
Udinese,0.9411764705882353,0.8507100944999624,1.5,1.1348474733984246
Atalanta,1.7941176470588236,1.2499554359257599,1.088235294117647,1.13798458366358
Inter,2.3823529411764706,1.2556467820827337,0.5294117647058824,0.7064762801416987
Torino,0.9117647058823529,0.9959812295548889,0.9117647058823529,1.13798458366358
Cagliari,1.0588235294117647,1.0427578954486505,1.7352941176470589,1.081772494129546
Bologna,1.4411764705882353,1.1332756617391004,0.7941176470588235,0.8449282474361407
Roma,1.7941176470588236,1.4518412920339823,1.2058823529411764,1.1222113387281618
Empoli,0.7647058823529411,1.074746581247758,1.4705882352941178,1.4192463667575015
Napoli,1.5294117647058822,1.481917147269897,1.2647058823529411,0.8981065445808171
Sassuolo,1.1764705882352942,1.1407224780094443,2.0588235294117645,1.324390688274108
