,media_gol_fatti,varianza_gol_fatti,media_gol_subiti,varianza_gol_subiti
Milan,1.896551724137931,1.0122403577569516,1.1379310344827587,1.2740301053584273
Frosinone,1.2758620689655173,1.0315228591102552,2.0689655172413794,1.3074247993331511
Lecce,0.896551724137931,0.8596023825918794,1.5517241379310345,1.0884526007316115
Monza,1.103448275862069,1.144702942944678,1.2413793103448276,1.3537031858095543
Fiorentina,1.4137931034482758,1.3762589400075622,1.103448275862069,0.9763206289141647
Lazio,1.2413793103448276,0.98760794758248,1.1379310344827587,0.9533451605131751
Salernitana,0.7931034482758621,0.7736421443326913,2.0344827586206895,1.117483097369443
Genoa,1.0689655172413792,0.9231558637459184,1.2413793103448276,1.0907131485472215
Verona,0.896551724137931,0.8169991950602302,1.3448275862068966,1.0445731209092584
Juventus,1.5172413793103448,0.9494618646961631,0.7931034482758621,0.9403384779971363
Udinese,0.9655172413793104,0.9056473068115287,1.5172413793103448,1.2136335542250332
Atalanta,1.7586206896551724,1.327058304613013,1.103448275862069,1.1754885788533966
Inter,2.4482758620689653,1.3518824678560455,0.4827586206896552,0.6876819060735034
Torino,0.9655172413793104,1.0170952554312154,0.896551724137931,1.1130661508453286
Cagliari,1.0,1.0690449676496976,1.7241379310344827,1.1306304096178865
Bologna,1.4482758620689655,1.0884526007316115,0.8620689655172413,0.875219887923457
Roma,1.896551724137931,1.5199818510713234,1.206896551724138,1.1141720290623112
Empoli,0.7586206896551724,1.0574623402207861,1.4827586206896552,1.5028708160235102
Napoli,1.5172413793103448,1.478915859076033,1.1379310344827587,0.8752198879234573
Sassuolo,1.1379310344827587,1.1564767285359963,1.9310344827586208,1.2798167972341818
