,media_gol_fatti,varianza_gol_fatti,media_gol_subiti,varianza_gol_subiti
Milan,3.0,1.4142135623730951,0.5,0.7071067811865476
Frosinone,1.5,0.7071067811865476,2.0,1.4142135623730951
Lecce,2.0,0.0,1.5,0.7071067811865476
Monza,1.0,1.4142135623730951,1.0,1.4142135623730951
Fiorentina,3.0,1.4142135623730951,1.5,0.7071067811865476
Lazio,0.5,0.7071067811865476,1.5,0.7071067811865476
Salernitana,1.5,0.7071067811865476,1.5,0.7071067811865476
Genoa,1.0,0.0,2.0,2.8284271247461903
Verona,1.5,0.7071067811865476,0.5,0.7071067811865476
Juventus,2.0,1.4142135623730951,0.5,0.7071067811865476
Udinese,0.5,0.7071067811865476,2.0,1.4142135623730951
Atalanta,1.5,0.7071067811865476,1.0,1.4142135623730951
Inter,2.0,0.0,0.0,0.0
Torino,0.5,0.7071067811865476,2.0,2.8284271247461903
Cagliari,0.0,0.0,1.0,1.4142135623730951
Bologna,0.5,0.7071067811865476,1.5,0.7071067811865476
Roma,1.5,0.7071067811865476,2.0,0.0
Empoli,0.0,0.0,1.5,0.7071067811865476
Napoli,2.5,0.7071067811865476,0.5,0.7071067811865476
Sassuolo,0.0,0.0,2.0,0.0
