,media_gol_fatti,varianza_gol_fatti,media_gol_subiti,varianza_gol_subiti
Milan,1.6153846153846154,1.12089707663561,1.0769230769230769,1.3821202589704018
Frosinone,1.4615384615384615,1.1982893790305562,1.6153846153846154,1.0439078454267836
Lecce,1.1538461538461537,0.8006407690254357,1.3846153846153846,1.0439078454267836
Monza,1.0769230769230769,1.0377490433255416,0.9230769230769231,0.8623164985025763
Fiorentina,1.5384615384615385,1.4500221041639685,1.3076923076923077,1.0315534712764842
Lazio,1.0769230769230769,0.9540735874430285,1.1538461538461537,0.9870962335856491
Salernitana,0.7692307692307693,0.9268086959962984,1.9230769230769231,0.9540735874430285
Genoa,1.0769230769230769,1.1151635501529558,1.3846153846153846,1.12089707663561
Verona,0.6923076923076923,0.7510676161988108,1.3846153846153846,1.1208970766356101
Juventus,1.5384615384615385,0.8770580193070292,0.6153846153846154,1.12089707663561
Udinese,0.6923076923076923,0.630425171956115,1.3846153846153846,1.325296290046213
Atalanta,1.6153846153846154,0.8697184926229041,1.0,1.224744871391589
Inter,2.3076923076923075,1.3155870289605438,0.5384615384615384,0.7762500258061849
Torino,0.7692307692307693,0.9268086959962984,1.2307692307692308,1.3008872711759818
Cagliari,1.0,1.1547005383792515,1.9230769230769231,1.1875421719907089
Bologna,1.1538461538461537,0.987096233585649,0.7692307692307693,0.8320502943378437
Roma,1.9230769230769231,1.8912755158683456,1.1538461538461537,1.143543749793731
Empoli,0.6153846153846154,0.9607689228305227,1.9230769230769231,2.0191391920625676
Napoli,2.0,1.2909944487358056,1.0769230769230769,0.9540735874430285
Sassuolo,1.5384615384615385,1.4500221041639685,1.8461538461538463,0.898717034272917
