,media_gol_fatti,varianza_gol_fatti,media_gol_subiti,varianza_gol_subiti
Milan,1.9545454545454546,1.0455015987905485,1.1363636363636365,1.245772070624499
Frosinone,1.3181818181818181,1.0861186305619106,1.8636363636363635,1.245772070624499
Lecce,0.9545454545454546,0.7854190708679775,1.4090909090909092,0.9081163607574335
Monza,0.9545454545454546,0.998917162649385,1.2727272727272727,1.3159033899195378
Fiorentina,1.3181818181818181,1.2867960816866657,1.0909090909090908,0.9714540358261649
Lazio,1.1818181818181819,0.9579921282290986,0.9090909090909091,0.9211323729436764
Salernitana,0.8636363636363636,0.7743171827921033,2.0,0.9759000729485332
Genoa,1.0909090909090908,0.971454035826165,1.1818181818181819,0.9069238239845852
Verona,0.9090909090909091,0.8678978933300582,1.3636363636363635,1.0021621646864365
Juventus,1.6363636363636365,0.8477114595277798,0.5909090909090909,0.9081163607574335
Udinese,1.0454545454545454,0.9500512631418385,1.6818181818181819,1.2867960816866657
Atalanta,1.6818181818181819,1.3232846447693147,1.1363636363636365,1.2834274997778983
Inter,2.4545454545454546,1.3354960814430656,0.45454545454545453,0.6709817063202619
Torino,0.9090909090909091,1.0649878563622845,0.9545454545454546,1.1329385612423049
Cagliari,0.9545454545454546,0.9989171626493851,1.7272727272727273,1.0771133460194242
Bologna,1.2272727272727273,0.8691439785278707,0.9090909090909091,0.9211323729436764
Roma,1.6363636363636365,1.5597757636597744,1.1818181818181819,1.006472559480393
Empoli,0.6818181818181818,0.9454836825347087,1.6363636363636365,1.6774542658006546
Napoli,1.6363636363636365,1.6488222216523885,1.1818181818181819,1.006472559480393
Sassuolo,1.2272727272727273,1.2317938209440804,1.9545454545454546,1.2527027058580458
