,media_gol_fatti,varianza_gol_fatti,media_gol_subiti,varianza_gol_subiti
Milan,1.7333333333333334,1.0997835284835875,1.2,1.3732131246511903
Frosinone,1.3333333333333333,1.1751393027860064,1.6,1.1212238211627763
Lecce,1.1333333333333333,0.7432233529572065,1.3333333333333333,0.9759000729485332
Monza,1.0666666666666667,0.9611501047232549,0.9333333333333333,0.8837151016885368
Fiorentina,1.6,1.4040757000349275,1.2,1.0141851056742197
Lazio,1.0666666666666667,0.883715101688537,1.0666666666666667,0.9611501047232549
Salernitana,0.7333333333333333,0.8837151016885368,2.0,0.9258200997725514
Genoa,1.0,1.0690449676496976,1.3333333333333333,1.0465362369445672
Verona,0.8666666666666667,0.9154754164341269,1.4666666666666666,1.1254628677422756
Juventus,1.5333333333333334,0.833809387832792,0.6,1.055597325823495
Udinese,0.8,0.8618916073713347,1.6666666666666667,1.4474937289114918
Atalanta,1.6,0.9856107606091622,1.2,1.2649110640673518
Inter,2.466666666666667,1.3020130933435712,0.4666666666666667,0.7432233529572065
Torino,0.8666666666666667,1.0600988273786194,1.0666666666666667,1.2798809468443688
Cagliari,1.0,1.1338934190276817,1.8,1.1464230084422218
Bologna,1.2,0.9411239481143201,0.8,0.7745966692414833
Roma,1.8666666666666667,1.7674302033770735,1.1333333333333333,1.0600988273786192
Empoli,0.6666666666666666,0.8997354108424372,1.8,1.8973665961010278
Napoli,1.7333333333333334,1.3870146083619754,1.2,1.0141851056742197
Sassuolo,1.4666666666666666,1.3557637102737474,1.8666666666666667,0.8338093878327919
