,media_gol_fatti,varianza_gol_fatti,media_gol_subiti,varianza_gol_subiti
Milan,1.9583333333333333,1.0417028979206269,1.125,1.226961606004318
Frosinone,1.3333333333333333,1.0494995356656043,2.0416666666666665,1.3666578295932037
Lecce,1.0,0.8846517369293828,1.5416666666666667,1.0206207261596574
Monza,0.875,0.9918143234365558,1.1666666666666667,1.3077250963165892
Fiorentina,1.5,1.4446302370292303,1.1666666666666667,1.0072203103706698
Lazio,1.25,0.9890707100936805,1.0,0.9780192938436515
Salernitana,0.8333333333333334,0.7613869876268812,1.9583333333333333,1.0417028979206266
Genoa,1.0416666666666667,0.954584665735822,1.25,1.0733936430981312
Verona,0.875,0.8501917942185291,1.3333333333333333,1.0072203103706696
Juventus,1.5,0.9325048082403138,0.625,0.8753881126826472
Udinese,1.0,0.9325048082403138,1.5416666666666667,1.3180739131701644
Atalanta,1.8333333333333333,1.3726099121798927,1.125,1.226961606004318
Inter,2.4583333333333335,1.3506573815438319,0.5,0.7223151185146152
Torino,0.875,1.034723235417589,0.9166666666666666,1.1000658741803746
Cagliari,0.9166666666666666,0.9743076322798874,1.875,1.1539158284426272
Bologna,1.4583333333333333,1.141287094417552,0.9166666666666666,0.928611242975073
Roma,1.75,1.5673294928413855,1.25,1.1515584902738285
Empoli,0.75,1.03209369308428,1.5416666666666667,1.641292350469637
Napoli,1.5833333333333333,1.6129008882638507,1.1666666666666667,0.9630868246861537
Sassuolo,1.25,1.1887150534341144,2.0,1.285369173834303
