Partita,0,1,2,3,4
Napoli-Torino,0.4493269786475323,0.39827753924218323,0.10965513230990002,0.035384855473617034,0.007355494326767469
Cagliari-Salernitana,0.5285118493992127,0.28760234503838966,0.14121042454871086,0.031463045904553136,0.01121233510913362
Sassuolo-Frosinone,0.23946497969672478,0.4062610071817197,0.22061515409374338,0.12433615228283577,0.009322706744976138
Bologna-Inter,0.18023990204388454,0.2928658277120262,0.41421419787332303,0.049435476087608246,0.06324459628315787
Genoa-Monza,0.48732142583432336,0.3149633063816081,0.14599136991737302,0.043228469456563265,0.008495428410132337
Lecce-Verona,0.2942178331174793,0.45612286338162666,0.20142040155533514,0.02734024992364292,0.020898652021915994
Milan-Empoli,0.7376793320070324,0.14393518747104436,0.08431644111138689,0.028371186964569604,0.005697852445966806
Juventus-Atalanta,0.54604420103814,0.24434909844258532,0.1426549559724543,0.05459176991218726,0.012359974634633326
Fiorentina-Roma,0.3019711664337798,0.30309792555227244,0.33033899467507594,0.05126466033898742,0.013327252999884371
Lazio-Udinese,0.4538983582239877,0.39683705627190047,0.11896130260819615,0.02359922659856793,0.006704056297347732
