,squadra,esito
0,Benevento,sconfitta
1,Genoa,vittoria
2,Milan,vittoria
3,Roma,pareggio
4,Parma,sconfitta
5,Udinese,sconfitta
6,Verona,vittoria
7,Fiorentina,vittoria
8,Juventus,vittoria
9,Spezia,vittoria
10,Atalanta,vittoria
11,Bologna,sconfitta
12,Torino,sconfitta
13,Inter,pareggio
14,Lazio,vittoria
15,Napoli,vittoria
16,Crotone,sconfitta
17,Cagliari,sconfitta
18,Sassuolo,sconfitta
19,Sampdoria,sconfitta
