,squadra,esito
0,Inter,vittoria
1,Atalanta,vittoria
2,Cagliari,sconfitta
3,Fiorentina,pareggio
4,Genoa,pareggio
5,Parma,sconfitta
6,Roma,vittoria
7,Spezia,sconfitta
8,Benevento,sconfitta
9,Juventus,vittoria
10,Crotone,sconfitta
11,Sassuolo,sconfitta
12,Napoli,vittoria
13,Bologna,pareggio
14,Lazio,pareggio
15,Torino,vittoria
16,Sampdoria,sconfitta
17,Verona,vittoria
18,Milan,vittoria
19,Udinese,sconfitta
