,squadra,esito
0,Sassuolo,pareggio
1,Atalanta,sconfitta
2,Genoa,sconfitta
3,Lazio,vittoria
4,Cagliari,vittoria
5,Benevento,sconfitta
6,Parma,pareggio
7,Fiorentina,vittoria
8,Juventus,pareggio
9,Milan,pareggio
10,Torino,pareggio
11,Sampdoria,vittoria
12,Inter,vittoria
13,Bologna,sconfitta
14,Crotone,sconfitta
15,Napoli,vittoria
16,Spezia,pareggio
17,Udinese,sconfitta
18,Verona,pareggio
19,Roma,pareggio
