,squadra,esito
0,Crotone,sconfitta
1,Sampdoria,vittoria
2,Sassuolo,vittoria
3,Cagliari,vittoria
4,Milan,vittoria
5,Lazio,vittoria
6,Atalanta,vittoria
7,Bologna,vittoria
8,Torino,vittoria
9,Napoli,pareggio
10,Udinese,vittoria
11,Verona,sconfitta
12,Fiorentina,sconfitta
13,Parma,sconfitta
14,Genoa,sconfitta
15,Benevento,sconfitta
16,Juventus,sconfitta
17,Spezia,sconfitta
18,Roma,sconfitta
19,Inter,pareggio
