,squadra,esito
0,Milan,pareggio
1,Napoli,vittoria
2,Genoa,pareggio
3,Benevento,pareggio
4,Sassuolo,pareggio
5,Lazio,vittoria
6,Atalanta,vittoria
7,Cagliari,sconfitta
8,Torino,pareggio
9,Bologna,sconfitta
10,Sampdoria,pareggio
11,Crotone,sconfitta
12,Fiorentina,pareggio
13,Parma,pareggio
14,Roma,pareggio
15,Spezia,sconfitta
16,Udinese,sconfitta
17,Verona,vittoria
18,Juventus,pareggio
19,Inter,vittoria
