,squadra,esito
0,Spezia,pareggio
1,Udinese,vittoria
2,Juventus,vittoria
3,Roma,vittoria
4,Verona,sconfitta
5,Fiorentina,pareggio
6,Crotone,vittoria
7,Sampdoria,pareggio
8,Napoli,vittoria
9,Inter,vittoria
10,Benevento,pareggio
11,Sassuolo,sconfitta
12,Lazio,sconfitta
13,Genoa,sconfitta
14,Milan,vittoria
15,Parma,pareggio
16,Torino,sconfitta
17,Cagliari,pareggio
18,Bologna,sconfitta
19,Atalanta,sconfitta
