,squadra,esito
0,Juventus,vittoria
1,Sassuolo,pareggio
2,Cagliari,vittoria
3,Atalanta,vittoria
4,Fiorentina,sconfitta
5,Genoa,pareggio
6,Milan,pareggio
7,Benevento,sconfitta
8,Parma,sconfitta
9,Lazio,pareggio
10,Spezia,sconfitta
11,Napoli,pareggio
12,Bologna,sconfitta
13,Crotone,sconfitta
14,Roma,vittoria
15,Sampdoria,pareggio
16,Udinese,pareggio
17,Verona,vittoria
18,Inter,vittoria
19,Torino,pareggio
