,squadra,esito
0,Spezia,sconfitta
1,Juventus,vittoria
2,Inter,vittoria
3,Verona,pareggio
4,Parma,pareggio
5,Roma,pareggio
6,Crotone,sconfitta
7,Sampdoria,sconfitta
8,Fiorentina,pareggio
9,Udinese,pareggio
10,Lazio,vittoria
11,Torino,sconfitta
12,Bologna,sconfitta
13,Cagliari,pareggio
14,Benevento,pareggio
15,Sassuolo,pareggio
16,Napoli,vittoria
17,Milan,vittoria
18,Genoa,pareggio
19,Atalanta,pareggio
