,squadra,esito
0,Crotone,sconfitta
1,Spezia,pareggio
2,Juventus,vittoria
3,Fiorentina,sconfitta
4,Inter,vittoria
5,Roma,vittoria
6,Sampdoria,sconfitta
7,Verona,sconfitta
8,Udinese,vittoria
9,Napoli,sconfitta
10,Lazio,vittoria
11,Atalanta,pareggio
12,Cagliari,sconfitta
13,Benevento,vittoria
14,Torino,sconfitta
15,Parma,sconfitta
16,Bologna,vittoria
17,Sassuolo,vittoria
18,Genoa,sconfitta
19,Milan,vittoria
