,squadra,esito
0,Crotone,pareggio
1,Cagliari,sconfitta
2,Sampdoria,vittoria
3,Inter,vittoria
4,Torino,pareggio
5,Bologna,sconfitta
6,Sassuolo,vittoria
7,Atalanta,sconfitta
8,Spezia,pareggio
9,Napoli,pareggio
10,Fiorentina,pareggio
11,Genoa,vittoria
12,Parma,sconfitta
13,Udinese,sconfitta
14,Benevento,pareggio
15,Juventus,vittoria
16,Lazio,sconfitta
17,Milan,vittoria
18,Roma,pareggio
19,Verona,pareggio
