,squadra,esito
0,Napoli,vittoria
1,Cagliari,pareggio
2,Atalanta,vittoria
3,Bologna,sconfitta
4,Sassuolo,sconfitta
5,Torino,sconfitta
6,Lazio,vittoria
7,Inter,vittoria
8,Sampdoria,pareggio
9,Crotone,vittoria
10,Udinese,sconfitta
11,Fiorentina,pareggio
12,Benevento,sconfitta
13,Genoa,vittoria
14,Juventus,vittoria
15,Milan,vittoria
16,Parma,sconfitta
17,Roma,sconfitta
18,Spezia,pareggio
19,Verona,sconfitta
