,squadra,esito
0,Crotone,sconfitta
1,Inter,pareggio
2,Bologna,vittoria
3,Udinese,sconfitta
4,Spezia,sconfitta
5,Torino,sconfitta
6,Napoli,sconfitta
7,Roma,vittoria
8,Sampdoria,pareggio
9,Verona,vittoria
10,Atalanta,vittoria
11,Parma,pareggio
12,Cagliari,sconfitta
13,Milan,vittoria
14,Juventus,vittoria
15,Lazio,vittoria
16,Sassuolo,vittoria
17,Fiorentina,sconfitta
18,Genoa,pareggio
19,Benevento,sconfitta
