,squadra,esito
0,Fiorentina,pareggio
1,Sampdoria,vittoria
2,Parma,sconfitta
3,Torino,pareggio
4,Benevento,vittoria
5,Cagliari,pareggio
6,Inter,vittoria
7,Sassuolo,sconfitta
8,Atalanta,vittoria
9,Lazio,vittoria
10,Verona,pareggio
11,Crotone,sconfitta
12,Juventus,vittoria
13,Bologna,pareggio
14,Genoa,sconfitta
15,Udinese,pareggio
16,Spezia,sconfitta
17,Milan,vittoria
18,Roma,sconfitta
19,Napoli,sconfitta
