,squadra,esito
0,Genoa,sconfitta
1,Spezia,vittoria
2,Juventus,vittoria
3,Roma,vittoria
4,Fiorentina,sconfitta
5,Benevento,pareggio
6,Udinese,sconfitta
7,Parma,sconfitta
8,Milan,pareggio
9,Verona,pareggio
10,Atalanta,vittoria
11,Torino,sconfitta
12,Inter,sconfitta
13,Lazio,sconfitta
14,Napoli,vittoria
15,Crotone,pareggio
16,Sampdoria,vittoria
17,Sassuolo,vittoria
18,Cagliari,pareggio
19,Bologna,pareggio
